product_id,1st_peer_id,1st_similarity,2nd_peer_id,2nd_similarity,3rd_peer_id,3rd_similarity,4th_peer_id,4th_similarity,5th_peer_id,5th_similarity
213,241,0.5,151,0.49321542506860677,566,0.489958440987385,448,0.47576134184865726,486,0.47576134184865726
214,88,1.0,159,1.0,214,1.0,775,1.0,787,0.6734612453567504
215,64,0.915040156705434,362,0.9045742969186585,52,0.9040409433263809,367,0.903898520485122,837,0.8981881833362689
216,452,0.9950701660063758,108,0.8067290427012168,62,0.8067140341509964,9,0.80097920519613,51,0.7913382183659413
217,631,0.7071067811865475,282,0.5773502691896258,422,0.5773502691896258,764,0.4588314677411235,331,0.44811071494822086
218,449,0.6684722578508357,338,0.6443382145248794,409,0.6443382145248794,708,0.6427498750321757,366,0.6405522200935859
219,811,0.7739039240219722,448,0.7730651538478618,486,0.7730651538478618,849,0.7692652998333616,255,0.7653344108146037
220,575,0.7615340221288461,516,0.7612155277430894,252,0.7571137997628413,350,0.7545480783912997,357,0.7543364754051496
221,358,0.9020115366336862,354,0.8995189913585476,362,0.8992226475465778,52,0.8989438953239808,367,0.8988463962765673
222,497,0.999018768340178,644,0.999018768340178,807,0.9919338077983434,11,0.9015758011018364,706,0.9012709911385239
223,338,0.6993200730016,409,0.6993200730016,382,0.6744207915755005,343,0.6691145604144656,361,0.6688020872463138
224,276,1.0,103,0.8568777047879849,170,0.7792958174466125,611,0.7454154359009977,612,0.7452068666763849
225,67,0.8415614175816601,354,0.8266541304545593,85,0.8204730503702462,362,0.8194669680323436,52,0.8192881053666926
226,512,0.9999999999999998,744,0.8791071654130016,74,0.8750746310739492,71,0.8724571921199077,335,0.870938484905487
227,535,0.7015817701327728,437,0.6958867619601998,153,0.695764384664987,536,0.6954687527653555,614,0.6927868783206724
228,308,0.9999999999999999,273,0.9898648297955716,838,0.90488844171501,831,0.8994093386676505,366,0.899317644591026
229,626,0.9202894172249566,406,0.919112803194201,839,0.9173033026152422,374,0.9158602311888612,9,0.9151485721045467
230,344,0.5509912173354556,690,0.5466687636874208,432,0.5331555333632843,503,0.5280734129377175,76,0.5277914545638803
231,402,0.7174856893959429,66,0.7164842933724358,744,0.6995500359195674,516,0.69827336348189,575,0.6979089711979864
232,401,0.5721513061030459,225,0.5699454474183483,361,0.5447816238507917,356,0.5441105161531119,609,0.541817937519771
233,366,0.9456465732358008,406,0.9395589301978376,549,0.9382139085470337,33,0.9372137023560977,350,0.9370701775391241
234,714,0.4492137751166001,708,0.43638377354629587,603,0.41997627201092813,760,0.41997627201092813,803,0.41997627201092813
235,90,0.5108411079591909,68,0.5091079183779027,69,0.5091079183779027,404,0.5091079183779027,832,0.5071876650719178
236,91,0.25782738701081453,503,0.2516311089904551,76,0.24875402457942017,342,0.23009995583889692,190,0.2280606221729907
237,410,0.8775009363905331,840,0.8766544443850903,776,0.8757444637771153,736,0.8747781564192392,374,0.8711945020973701
238,622,0.5556277753326616,125,0.512375471595635,344,0.5076960508229641,215,0.48303823344366015,544,0.477025486056271
239,612,0.9441464477270723,611,0.9440811220509951,535,0.9427532851799887,522,0.9335460153372838,170,0.9322561236247797
240,240,1.0,108,0.830655131387301,839,0.8204987306937368,62,0.8198796522917364,9,0.8193720872955604
241,387,0.6666666666666666,151,0.5710915448162815,445,0.5488212999484517,7,0.5388159060803247,326,0.5144957554275265
242,838,0.7338018919405584,74,0.7301852161203461,516,0.7287304172068023,575,0.7283106281363284,337,0.7278350691707929
243,323,0.5949017993346309,681,0.5944992340986446,709,0.5944992340986446,364,0.53880730117845,261,0.5340564323461949
244,448,0.7531594784253086,486,0.7531594784253086,811,0.752205808992309,708,0.7350306620120365,449,0.7338125355439937
245,285,0.19611613513818404,746,0.15811388300841897,148,0.10482848367219183,313,0.10259783520851541,475,0.10101525445522107
246,717,0.5366289362709976,151,0.5176379353370224,464,0.49889120367366613,241,0.4923659639173309,329,0.46391851189075345
247,831,0.7514776755665417,744,0.7507235109950103,59,0.7460976397969769,76,0.7458945441408695,503,0.7449336157552937
248,744,0.9040987257788691,335,0.89000040567677,338,0.87831874719933,409,0.87831874719933,669,0.8743505104082698
249,249,0.9999999999999998,571,0.9999999999999998,672,0.9711346445775417,170,0.8503777420413683,619,0.8360803947318693
250,338,0.7300269157005121,409,0.7300269157005121,75,0.7277852207838376,185,0.7277852207838376,831,0.7071401010783497
251,847,0.8564573895853637,96,0.8428015088592233,687,0.8428015088592233,612,0.8313521651091612,611,0.8311703668602528
252,360,0.9991021520674964,357,0.9990835853318683,40,0.9866420423034948,391,0.9864887817510968,848,0.9864887817510968
253,787,0.6647223728593072,233,0.6619281057639803,366,0.6563904916249013,350,0.6517179063417402,252,0.6487735953942624
254,847,0.8426291441908947,403,0.8141980863491576,620,0.8112070789606064,437,0.80894650457392,74,0.8065227239668112
255,549,0.9396775309646159,33,0.938826989897382,233,0.9319426038560455,374,0.931758979158156,406,0.9297259545805354
256,283,1.0,315,1.0,332,1.0,573,1.0,598,1.0
257,762,0.9999999999999999,831,0.9251095351837676,71,0.9241197866890861,744,0.9218783003418023,838,0.913657062199862
258,187,0.4402608823571201,733,0.4402608823571201,614,0.36723127770362124,506,0.3659221630918314,702,0.36454284392858016
259,348,0.7773500384420484,849,0.7735678612986127,359,0.7709916498002001,363,0.770689448397478,611,0.7693149216421378
260,518,0.3333333333333333,800,0.29814239699997197,577,0.251259453814803,121,0.25,645,0.25
261,45,0.8201324109025795,249,0.8201324109025795,571,0.8201324109025795,170,0.8142028873631871,672,0.8098736080130527
262,712,0.9991302187356316,611,0.9565712693856924,612,0.9565655458371076,68,0.9378554670905883,69,0.9378554670905883
263,212,0.9999999999999998,263,0.9999999999999998,478,0.9999999999999998,403,0.9080895025900845,620,0.907256682480221
264,518,0.5773502691896258,728,0.40824829046386296,768,0.3629330931556489,378,0.35007002100700246,155,0.33333333333333337
265,516,0.8706363955349212,575,0.8705023790145044,357,0.8704275270851397,360,0.8701747890461453,252,0.8684158666199714
266,827,0.49827287912243984,387,0.49518756847213835,105,0.44482921003883114,417,0.44482921003883114,437,0.4362552070829488
267,60,0.48752201078808655,590,0.4797960900942229,607,0.4599004255519779,165,0.44929531998004496,825,0.4440206030339823
268,350,0.5956279646198094,366,0.5905373074328452,252,0.58941000136039,360,0.5887527242714246,357,0.5881195267099804
269,831,0.9051733675591327,620,0.9021005776391074,391,0.9018970682757739,848,0.9018970682757739,403,0.9018005934612842
270,669,0.8042615333703401,299,0.8020364399022938,744,0.7840414575942731,257,0.7799123700404078,762,0.7799123700404078
271,410,0.7441608037177061,834,0.7425714772254237,398,0.7411216185943212,157,0.7379304116007155,330,0.7361833180336457
272,535,0.930601131402439,506,0.9291221314564033,614,0.9285937452162819,350,0.9274860891941349,695,0.9263786467598423
273,228,0.9898648297955716,308,0.9898648297955716,838,0.892580753111576,831,0.8909090391578428,366,0.885579309893572
274,374,0.9427977029383333,626,0.9318662027839028,406,0.9289402967819244,153,0.9288455434456931,623,0.9277114720749176
275,847,0.7931438727483209,96,0.7849854220727287,687,0.7849854220727287,680,0.7847662265657926,437,0.7788350511027875
276,276,1.0,103,0.8568777047879849,170,0.7792958174466125,611,0.7454154359009977,612,0.7452068666763849
277,374,0.7569371841217566,336,0.752657060092515,697,0.7526440520820666,769,0.749942108727401,351,0.74944704465474
278,76,0.7088072086944207,503,0.707113625722012,838,0.651493621103234,71,0.649173391380259,744,0.6450420409037466
279,374,0.8514002766993019,403,0.8498097916554666,620,0.8494167467665351,406,0.8460641399250779,769,0.8432834996512931
280,707,1.0000000000000002,716,1.0000000000000002,719,1.0000000000000002,741,1.0000000000000002,67,0.6963277048859501
281,410,0.949389427318476,374,0.9478155695340321,403,0.9460669204047429,620,0.9458413490515621,623,0.9428491209168135
282,217,0.5773502691896258,658,0.4082482904638631,631,0.40824829046386296,788,0.36961063547728645,287,0.3651483716701107
283,283,1.0,315,1.0,332,1.0,573,1.0,598,1.0
284,59,0.7235784109435145,64,0.7060960383782134,399,0.6961324088631685,847,0.6938041607839819,362,0.691719587422632
285,105,0.4606104035004325,417,0.4606104035004325,835,0.4454931681621559,451,0.44320947361102275,827,0.43852900965351466
286,406,0.790628787705712,366,0.7827594503078372,233,0.7788313153334981,787,0.7725846924249549,623,0.7722464771551312
287,76,0.4678656621911468,503,0.46638707638896837,190,0.423991690765441,225,0.3951000912358287,257,0.3901542244838484
288,223,0.3982136979856814,675,0.3653080890066541,497,0.3620002520668189,644,0.3620002520668189,807,0.36187089610743417
289,241,0.3779644730092272,156,0.34449574075542194,175,0.3298117453387365,14,0.3232213632937046,89,0.3232213632937046
290,121,0.5303300858899106,260,0.2357022603955158,370,0.1889822365046136,291,0.18650096164806274,786,0.14744195615489714
291,708,0.6542603868960252,566,0.6338733999516553,47,0.5940443035964649,248,0.5934572850499709,494,0.5925785759069595
292,9,0.8542164451074044,62,0.8538387275246964,839,0.8478859057510896,626,0.8409036984627334,743,0.8399428777311329
293,47,0.6255255529739199,469,0.6243917932517852,48,0.6222803515342108,831,0.6163436449399926,74,0.6125622914988257
294,163,0.9967017235718204,439,0.9967017235718204,720,0.9967017235718204,794,0.9967017235718204,831,0.949049731798174
295,170,0.8713881406397452,535,0.8689223982491889,590,0.8592100053765449,60,0.8546523343247765,239,0.8536331131306811
296,744,0.5709520315052947,616,0.5684267544149085,838,0.5664610188842897,71,0.5663011136395418,423,0.5636206406174938
297,708,0.42015954437037756,566,0.4154833961785763,448,0.41312147777968333,486,0.41312147777968333,449,0.41296258232886623
298,681,0.6981719049387882,709,0.6981719049387882,323,0.6935769125794834,66,0.6886936240736238,402,0.6851371106361231
299,669,0.9994402522364585,403,0.9502091579102928,620,0.9501708554303577,366,0.9501279884664044,744,0.9478515308553784
300,516,0.9457717272293699,575,0.9453344038022695,66,0.9292595178536085,402,0.9283103505781996,847,0.9227578270007871
301,704,0.5129432474528082,58,0.49329327651574584,354,0.48677303038149744,67,0.4866814131758813,837,0.48396191665738847
302,63,0.3945717131884907,544,0.3938455159231359,344,0.3773855149781636,162,0.35037732811472705,823,0.3450327796711771
303,298,0.5237981215255413,35,0.512819607057518,423,0.49521408758679153,351,0.49430229304953033,554,0.49119345596814906
304,252,0.60317703849453,357,0.5980592537180778,360,0.5979356053570453,189,0.5896927316111064,822,0.5896927316111064
305,467,0.32889675724013595,401,0.31358822045362833,544,0.3007014418542861,63,0.29767964611864706,622,0.29677274119035596
306,809,0.27232457492436063,422,0.26490647141300877,190,0.25344562515430014,225,0.23886311050657705,617,0.2369004339442151
307,374,0.8629891279181641,410,0.8588350435987063,769,0.8568575635567145,94,0.8557930371464575,153,0.8552621075686649
308,308,0.9999999999999999,273,0.9898648297955716,838,0.90488844171501,831,0.8994093386676505,366,0.899317644591026
309,132,0.9999743525092128,465,0.9989344080089025,500,0.8807796079540995,337,0.8803232014157432,71,0.8745516775531951
310,437,0.7619839302481569,153,0.7595348408695102,621,0.7570741447754241,337,0.7536598073768702,575,0.7510647114675802
311,156,0.3081263577153073,703,0.3014369218323701,382,0.298469555171986,599,0.2953369399797818,5,0.29295256543403525
312,744,0.9071998425413557,335,0.8941228505434148,66,0.8864784118909949,402,0.8846788332528992,516,0.8836398386580531
313,225,0.6425894907665597,690,0.6329759084556635,831,0.6325184660804788,53,0.6292410288957806,617,0.6270471310860883
314,728,0.5144957554275265,518,0.48507125007266594,663,0.420084025208403,119,0.39889401573831396,184,0.39889401573831396
315,283,1.0,315,1.0,332,1.0,573,1.0,598,1.0
316,170,0.5465647110428221,440,0.5390954403218007,295,0.5370987859094809,619,0.5183429117378897,392,0.5182083901535323
317,75,0.5868288824108566,185,0.5868288824108566,485,0.5867542818625319,338,0.5841437010482123,409,0.5841437010482123
318,465,0.46293324306447803,309,0.46214741910716,132,0.46150683621188493,675,0.45106956647433166,500,0.43967426914170926
319,70,0.6928947594224164,368,0.6897760390945987,225,0.6873924542549057,399,0.6851931806518524,354,0.6805638858272451
320,374,0.9186851126011902,769,0.91752613491905,410,0.9141109829179568,615,0.9057756449408275,743,0.9012481342464327
321,838,0.5180665083928953,133,0.5118795815135957,451,0.5087444811840179,71,0.5051349909163438,14,0.5036101551853349
322,322,1.0000000000000002,96,0.9130605792771941,687,0.9130605792771941,575,0.912585042049475,516,0.9120129066539797
323,681,0.9977748150834037,709,0.9977748150834037,607,0.912041421282812,535,0.9081930051877688,506,0.9073855318900546
324,437,0.6906200126596388,153,0.6677443661700116,99,0.6644763293859988,560,0.662277525736686,535,0.6619645356197773
325,806,0.9718973783010925,808,0.9718973783010925,829,0.9718973783010925,256,0.9712445702760523,283,0.9712445702760523
326,241,0.5144957554275265,304,0.4195492267417874,253,0.4194639746487299,151,0.40066933059344434,252,0.3790077230608479
327,136,0.22739848292079115,739,0.22739848292079115,501,0.18257418583505533,293,0.13801311186847084,47,0.12740830896463862
328,607,0.3919748689746569,493,0.38709843869278276,5,0.38570607540051627,393,0.3733460291220423,228,0.36946879176746233
329,717,0.6484313026604841,464,0.5649001454906276,246,0.46391851189075345,169,0.43226350628425914,746,0.42905816516051654
330,693,0.9999999999999998,104,0.9295619068140626,451,0.9265931726074693,374,0.9223007148859295,410,0.9211400002320619
331,652,1.0000000000000002,190,0.7065877130688716,503,0.6381648811162861,76,0.6363639049793277,714,0.6277505340359207
332,283,1.0,315,1.0,332,1.0,573,1.0,598,1.0
333,837,0.9112390019559811,365,0.9061203624095502,367,0.9038329223179716,52,0.9037845909671209,362,0.9035572260820143
334,362,0.9506756902224449,367,0.9505683905404176,52,0.9503335632989193,64,0.9475863610515368,837,0.9432798330876433
335,744,0.9843293114778581,66,0.9747113291107695,402,0.97379485035644,516,0.9680639710091841,575,0.9672883291684939
336,612,0.9202449893964487,611,0.9201347363087075,670,0.914891466956111,697,0.9145766768092171,122,0.9077829308375717
337,575,0.9705794918285648,516,0.9705012111246073,153,0.9696922628015491,838,0.9688513453967887,437,0.9641056113991406
338,409,1.0,831,0.9480466100219576,838,0.9370420081859006,366,0.9328833411105681,744,0.9321475728515862
339,837,0.9502072261780604,64,0.9474578842071948,367,0.9461369556095447,362,0.9461284351805472,52,0.9460309960915101
340,408,1.0,834,0.9163190115197084,51,0.9125266140265007,743,0.8976768543436349,839,0.8957207519790771
341,410,0.856479272541784,834,0.8470716768804095,51,0.8451656882282939,398,0.839446750174922,340,0.8348628955725704
342,448,0.8673868374309727,486,0.8673868374309727,811,0.8651010382761671,708,0.8571590022837458,338,0.8403521845300346
343,834,0.909733604317103,51,0.8970687835122149,410,0.889131919125358,398,0.8831868682657615,743,0.8775473677536244
344,354,0.801754540130443,399,0.8012745260369599,362,0.8011263355454263,52,0.800954391839102,367,0.800827733524629
345,60,0.9061696530839187,346,0.9047751441635463,590,0.9035720375256174,437,0.901229082747952,620,0.8960338023375009
346,437,0.9350389791440051,620,0.9259107956758373,847,0.9258203568831361,403,0.9256874257698767,153,0.9244356496689182
347,611,0.7636805536687236,612,0.7633861121418698,68,0.7628637966909728,69,0.7628637966909728,404,0.7628637966909728
348,849,0.997595865893158,359,0.9895255327429955,363,0.9891976651754565,836,0.9731684010374991,620,0.943482466429922
349,58,0.7713450299818002,361,0.769786286121819,356,0.7692163017848269,354,0.7573409867553869,367,0.7564514304411866
350,40,0.9665626058543179,391,0.9664724580557107,848,0.9664724580557107,252,0.9635881759817402,614,0.9633781800153327
351,374,0.9603859704212967,743,0.948019754733146,615,0.9395270914023258,337,0.9395074383894462,411,0.939294606494116
352,407,0.9997824610607616,365,0.95324053901948,399,0.9485092134990835,358,0.9483776062464245,153,0.9481563382184978
353,695,0.8473648000195375,449,0.8431610070030356,233,0.8389807466134995,255,0.8377640675375709,811,0.8372126334091788
354,52,0.9976361070851592,362,0.997580535127876,367,0.9975490818917403,358,0.9827102044062962,837,0.9815333503969866
355,369,0.9938154178699321,583,0.9482652058640801,400,0.8542349785585924,390,0.8164313124638091,836,0.8149280142764693
356,361,0.9999202675999797,58,0.9647398827375611,354,0.954616248956973,52,0.9506682326347883,367,0.9505318468915451
357,360,0.9999919371162874,252,0.9990835853318683,391,0.9871457480562543,848,0.9871457480562543,40,0.9871078693707989
358,362,0.9853815729320624,52,0.9853367348733915,367,0.9853201633547483,354,0.9827102044062962,837,0.9801892949521509
359,363,0.9996248562784689,348,0.9895255327429955,849,0.9892085090391762,836,0.984880954917396,612,0.9290389640329789
360,357,0.9999919371162874,252,0.9991021520674964,391,0.9871251901407035,848,0.9871251901407035,40,0.9870908668364113
361,356,0.9999202675999797,58,0.9644826034873255,354,0.9537145485579136,52,0.9497484223912973,367,0.949618947678681
362,52,0.9999809318672617,367,0.9999789618485371,354,0.997580535127876,837,0.9870602051591784,358,0.9853815729320624
363,359,0.9996248562784689,348,0.9891976651754565,849,0.9890289294273172,836,0.9856017777243896,612,0.9285580344856775
364,141,0.9747845209131495,170,0.9733636557188752,611,0.966593988368696,612,0.9664384833961533,522,0.9564379234044593
365,399,0.9764599129396535,367,0.9685643166193374,52,0.9684175334879073,362,0.9683905840454947,358,0.9656009247112927
366,252,0.9858784891004149,360,0.985128649337769,357,0.9850408314175624,391,0.9762358984280426,848,0.9762358984280426
367,52,0.9999855531277551,362,0.9999789618485371,354,0.9975490818917403,837,0.9871656290396068,358,0.9853201633547483
368,70,0.9965632488391731,67,0.9498756810501112,358,0.9466227630997701,365,0.9445427168111068,399,0.9428092877650743
369,355,0.9938154178699321,583,0.9509135210999627,400,0.8649115815358643,836,0.8248840104742595,390,0.8222277919344456
370,729,0.5270338474668488,697,0.5263894693399203,336,0.514297945060043,277,0.4750742361495508,679,0.4717665231092625
371,782,0.4324221282668432,313,0.4241386024756461,53,0.4156120466783557,57,0.40582023249338767,625,0.3969816240493629
372,401,0.5809440557030162,225,0.5570275953226124,503,0.5533505458711115,76,0.5527920541749581,356,0.5454667129463573
373,271,0.6481045514955954,839,0.6400813881381666,832,0.6366527303662262,9,0.6363935363914623,385,0.6358302522623845
374,743,0.9800713240823102,410,0.9628499925535785,351,0.9603859704212967,626,0.9578767367394986,398,0.9551357254205799
375,839,0.5798098514249839,340,0.5674235147020168,408,0.5674235147020168,821,0.5669223521094352,62,0.5644361223328351
376,342,0.3425309004583008,448,0.34208307707698377,486,0.34208307707698377,811,0.34051371772861255,708,0.3317073558855731
377,5,0.9088233082494525,623,0.8991681184138084,61,0.8940393841949508,94,0.892725278222068,410,0.8925846305540044
378,607,0.5568590131877859,841,0.5530597535072169,40,0.5262594434621859,825,0.5248314904307558,391,0.5242613332671978
379,646,0.31622776601683794,206,0.3141021657418992,764,0.30588764516074896,699,0.27387787504079336,115,0.27136385947023145
380,85,0.672799103422871,225,0.6470633854699739,59,0.6407692909823861,70,0.6326828186374263,365,0.6322736688174682
381,627,0.6607993861823113,335,0.6601963899112102,402,0.6579511404923499,252,0.6575997297422688,66,0.655278900370415
382,5,0.8375689378715823,75,0.8291309007329336,185,0.8291309007329336,405,0.828167804075145,736,0.8215431687382019
383,27,0.3458267579550995,752,0.3458267579550995,603,0.3414833935548999,760,0.3414833935548999,803,0.3414833935548999
384,602,0.9085303043448979,410,0.9047600653380705,374,0.904712877521344,94,0.9026094047525266,398,0.8970719781826418
385,157,0.9078276454512476,410,0.8753221386762097,558,0.8744324433186559,161,0.8734830229617205,615,0.8707465535868179
386,781,1.0,516,0.858357154414731,575,0.8581084590578111,74,0.8542739276502439,607,0.854000024250749
387,241,0.6666666666666666,827,0.5962847939999439,105,0.5605055807026632,417,0.5605055807026632,151,0.5364799360395371
388,568,1.0000000000000002,337,0.8413904384401019,744,0.8384720372922134,838,0.8384437414201558,71,0.8356532304767013
389,26,0.4619792697754337,350,0.4605084131508439,300,0.46036485414012585,406,0.4575871043438138,402,0.4534069152793309
390,398,0.9865974270305748,410,0.9550574466984145,374,0.9488132043019002,743,0.9408725522425404,94,0.9345435548093254
391,848,1.0,40,0.9994433537028892,357,0.9871457480562543,360,0.9871251901407035,252,0.9864887817510968
392,619,0.9999916616524182,394,0.961363261341267,412,0.953767475447179,50,0.9436262860553469,364,0.9368018983062073
393,626,0.9262612742277366,374,0.9224656333914494,623,0.9196552476396554,743,0.9162831935953331,406,0.9125711435914389
394,392,0.961363261341267,619,0.9613455131143135,50,0.9594496354746509,141,0.9452405192470303,612,0.9396553734164125
395,837,0.9245295786215745,52,0.9078508194441245,367,0.907705439886799,362,0.9075192594097872,358,0.9068441709894589
396,402,0.9060283179106212,66,0.9046924378709885,516,0.8921382621849214,575,0.8920700222060838,744,0.8919083568104381
397,364,0.9174342180028452,170,0.907375021365708,611,0.9057454903655341,612,0.9057039133814945,65,0.9055021428406412
398,390,0.9865974270305748,410,0.9619568793615677,374,0.9551357254205799,743,0.9519581483578634,51,0.94894086187965
399,365,0.9764599129396535,362,0.9756648050221831,367,0.9755981528015902,52,0.9755285361426883,358,0.9715705427521979
400,410,0.8856758712639766,374,0.8727096676338882,398,0.8723769350053798,390,0.871976185494972,743,0.8706692301436187
401,162,0.8804542039715678,107,0.8523336070086944,399,0.8343640402287422,67,0.8207388127799187,356,0.8152240821650959
402,66,0.99974860109725,744,0.9778026317580267,335,0.97379485035644,516,0.9737090788330612,575,0.9732489730981403
403,620,0.9998302128188674,357,0.9851498025300065,360,0.9850384072936829,252,0.9818394500827535,391,0.9762518407533031
404,69,1.0,404,1.0,611,0.9590406684357844,612,0.9590280954452328,205,0.9485843065638011
405,615,0.9285398067878289,5,0.9178799012667481,838,0.9028593886219578,56,0.8969776111041401,831,0.8950744117477868
406,357,0.9644240384683308,360,0.9644126561547044,252,0.9622411135815467,391,0.9619272645452196,848,0.9619272645452196
407,352,0.9997824610607616,365,0.9528466159017809,153,0.949026260455756,399,0.9482446672595669,358,0.9478846617887824
408,408,1.0,834,0.9163190115197084,51,0.9125266140265007,743,0.8976768543436349,839,0.8957207519790771
409,409,1.0,831,0.9480466100219576,838,0.9370420081859006,366,0.9328833411105681,744,0.9321475728515862
410,94,0.9736862653934136,374,0.9628499925535785,398,0.9619568793615677,743,0.9579245052670291,390,0.9550574466984145
411,743,0.9517571366206558,374,0.9411014878292238,351,0.939294606494116,410,0.9198060440389628,398,0.9068823266031765
412,392,0.953767475447179,619,0.953757924175789,394,0.9367776938567715,50,0.9210656553075932,612,0.9082546978918118
413,331,0.546337130002274,652,0.546337130002274,261,0.49974937109138273,672,0.4982392488040265,45,0.49286594698110825
414,74,0.5251608977248958,163,0.5248255182856453,439,0.5248255182856453,720,0.5248255182856453,794,0.5248255182856453
415,748,1.0000000000000002,217,0.30499714066520933,723,0.24902912254587614,513,0.23593539819770903,714,0.22768100665266117
416,503,0.33268023148106823,76,0.33087279243599943,523,0.32000048393304487,261,0.3018358459375768,724,0.3004626062886658
417,417,1.0,391,0.927992971390075,848,0.927992971390075,366,0.9271615572082119,40,0.9269818771447611
418,603,0.9961848146360339,760,0.9961848146360339,803,0.9961848146360339,516,0.8506876441816003,575,0.8503535603192693
419,626,0.859913648949152,374,0.8564323035087191,743,0.8553055078815193,549,0.8549384060306071,33,0.8545592322140829
420,58,0.7874272330245801,356,0.7743071918858645,361,0.7735774452059943,354,0.7708728279154998,67,0.7648110461745851
421,364,0.6816910278776661,847,0.6789323229645383,397,0.6778065046216463,164,0.674910754148196,201,0.674910754148196
422,217,0.5773502691896258,19,0.4082482904638631,167,0.40824829046386296,631,0.40824829046386296,188,0.39735970711951313
423,744,0.9006681705513652,71,0.8885026923298395,831,0.887665919676689,335,0.8829393946037128,669,0.8829123795168985
424,108,0.49691063179403133,698,0.41689799822885765,216,0.4116714330983951,452,0.4087530942746392,755,0.39825329485654687
